run_id,scope,entity,selection_role,policy_name,model_name,horizon,request_cores_source,request_cores_used,request_fallback_used,sla_violation,over_provisioning,under_provisioning,scaling_actions,average_capacity
full_ua_mstcn_broad_20260428,service_broad,app_3238,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.47498493068113323,3.8711857189249748,1.9703412047346505,1657,178.40648408306873
full_ua_mstcn_broad_20260428,service_broad,app_3238,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.0,83.84804012259494,0.0,324,260.35367969147336
full_ua_mstcn_broad_20260428,service_broad,app_3275,broad_service,reactive,n/a,5,median_container_request_cores,16.0,False,0.07172995780590717,42.925804402614084,7.41964060373519,495,106.31884815751823
full_ua_mstcn_broad_20260428,service_broad,app_3275,broad_service,lagged_tracking,n/a,5,median_container_request_cores,16.0,False,0.48884870403857744,11.217505269340897,12.335523238593085,1657,80.3165673226603
full_ua_mstcn_broad_20260428,service_broad,app_3275,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,16.0,False,0.15009041591320071,25.511248706406036,16.973528562503237,378,89.9723054358153
full_ua_mstcn_broad_20260428,service_broad,app_3422,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0006027727546714888,4.039329687179464,0.00025617853570516173,13,9.31150368914107
full_ua_mstcn_broad_20260428,service_broad,app_3422,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4665461121157324,0.1410703676303084,0.15351732298866533,1638,6.050847625789907
full_ua_mstcn_broad_20260428,service_broad,app_3422,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.007836045810729355,1.1963350173577694,0.012313516546689723,470,7.247316081959343
full_ua_mstcn_broad_20260428,service_broad,app_3472,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0024110910186859553,37.95187683864269,0.03646976132936115,124,87.296273643673
full_ua_mstcn_broad_20260428,service_broad,app_3472,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.47619047619047616,0.6478310413142153,1.0686905178555242,1654,56.3671358532759
full_ua_mstcn_broad_20260428,service_broad,app_3472,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.008438818565400843,16.9828457662756,0.17977462409848977,346,73.59106647199432
full_ua_mstcn_broad_20260428,service_broad,app_3511,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0030138637733574444,83.98396519482172,0.04426459737252298,422,248.74885880077653
full_ua_mstcn_broad_20260428,service_broad,app_3511,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.47498493068113323,2.5370391284650604,3.589223375372171,1657,188.47834381876112
