run_id,scope,entity,selection_role,row_count,selection_rule,normalization_source,prefix_rows,train_split_end,train_valid_split_end,load_mean_prefix,burst_cv_prefix,peak_to_mean_prefix,request_cores_source,request_cores_used,request_fallback_used
full_ua_mstcn_broad_20260428,service_broad,app_8205,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,172.04461669921875,0.9053906798362732,3.5521018505096436,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8274,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,470.7719421386719,0.24243612587451935,2.734147787094116,median_container_request_cores,8.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8360,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,183.68931579589844,0.4741799235343933,2.356152296066284,median_container_request_cores,8.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8492,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,305.3800048828125,0.506407618522644,3.6423473358154297,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8532,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,467.7692565917969,0.49580904841423035,4.751402378082275,median_container_request_cores,16.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8661,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,659.612060546875,0.30590343475341797,1.882136583328247,median_container_request_cores,8.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8719,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,395.8058166503906,0.4100230932235718,2.01108717918396,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8727,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,1009.6903686523438,0.40500345826148987,1.8923028707504272,median_container_request_cores,8.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8775,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,305.7276306152344,0.8246899843215942,6.8731770515441895,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8832,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,116.3840103149414,0.45238539576530457,2.0944457054138184,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_888,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,254.20350646972656,0.29832059144973755,1.680071234703064,median_container_request_cores,8.0,False
full_ua_mstcn_broad_20260428,service_broad,app_8981,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,48.7670783996582,0.353231817483902,5.589426040649414,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_9030,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,241.298583984375,0.3783494234085083,1.9394229650497437,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_9081,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,183.55746459960938,0.39453649520874023,1.886711597442627,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_9352,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,401.3313903808594,0.3950280547142029,2.3880515098571777,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_9529,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,398.8694763183594,0.36750632524490356,1.9822189807891846,median_container_request_cores,4.0,False
full_ua_mstcn_broad_20260428,service_broad,app_9541,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,189.80511474609375,0.5324394106864929,4.223068714141846,median_container_request_cores,8.0,False
full_ua_mstcn_broad_20260428,service_broad,app_9678,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,1231.946044921875,0.35401657223701477,2.2126617431640625,median_container_request_cores,8.0,False
full_ua_mstcn_broad_20260428,service_broad,app_9733,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,374.0728759765625,0.435771107673645,2.109107732772827,median_container_request_cores,8.0,False
full_ua_mstcn_broad_20260428,service_broad,app_9741,broad_service,11520,all 139 broad services; descriptors use train+validation prefix only,train prefix only,9792,8063,9792,513.13818359375,0.6284065842628479,5.105135440826416,median_container_request_cores,4.0,False
