app_du,horizon,p50_coverage,p90_coverage,interval_width
app_3472,10,0.41350210970464135,0.9276672694394213,23.35653155407987
app_2024,1,0.4790167865707434,0.9718225419664268,11.945075603992425
app_2024,5,0.4873798076923077,0.9705528846153846,13.981234783813258
app_2024,10,0.48764315852923446,0.9614225437010248,14.778025658691607
app_5729,1,0.47721822541966424,0.9184652278177458,23.554702051400966
app_5729,5,0.4987980769230769,0.9212740384615384,26.25016223634972
app_5729,10,0.46835443037974683,0.9125979505726342,27.636197606538058
app_459,1,0.46402877697841727,0.9016786570743405,8.54120197975489
app_459,5,0.47836538461538464,0.8834134615384616,10.178449718779715
app_459,10,0.48282097649186256,0.892706449668475,11.09678490808711
app_7766,1,0.5077937649880095,0.9514388489208633,11.341472869215496
app_7766,5,0.49399038461538464,0.9513221153846154,17.502013570935226
app_7766,10,0.4816154309825196,0.9626280892103677,29.819955361578963
app_460,1,0.4262589928057554,0.9844124700239808,7.426550207121496
app_460,5,0.36778846153846156,0.9813701923076923,10.758114511430751
app_460,10,0.36347197106690776,0.9752863170584689,9.618045147232975
app_7227,1,0.565347721822542,0.960431654676259,79.35819646416333
app_7227,5,0.5775240384615384,0.9591346153846154,141.33338810976304
app_7227,10,0.5678119349005425,0.9559975889089813,136.54575419765084
app_3632,1,0.46103117505995206,0.9898081534772182,127.66449150885254
app_3632,5,0.43810096153846156,0.9801682692307693,138.84789790276912
app_3632,10,0.4388185654008439,0.9638336347197106,153.9862812820946
app_9741,1,0.6019184652278178,0.9658273381294964,317.0284314468823
app_9741,5,0.6400240384615384,0.9483173076923077,440.9230543844453
app_9741,10,0.6467751657625075,0.9415310427968656,432.892985500739
app_3979,1,0.4988009592326139,0.9226618705035972,23.16060984713615
app_3979,5,0.5054086538461539,0.8756009615384616,29.4194194050007
app_3979,10,0.4918625678119349,0.8559373116335142,30.80018687258605
app_1658,1,0.4910071942446043,0.947242206235012,21.081423542691777
app_1658,5,0.484375,0.9182692307692307,21.653052916367407
app_1658,10,0.46775165762507537,0.8896925858951176,22.65857639262987
app_3641,1,0.11870503597122302,0.34172661870503596,39.129105299779766
app_3641,5,0.12980769230769232,0.4326923076923077,53.133687145828546
app_3641,10,0.10186859553948162,0.33815551537070526,51.996577778726824
app_6911,1,0.5209832134292566,0.9640287769784173,39.65990404829794
app_6911,5,0.5276442307692307,0.9435096153846154,49.273908196065086
app_6911,10,0.517781796262809,0.9276672694394213,52.23347043705913
app_6597,1,0.5035971223021583,0.9562350119904077,310.58261479923885
app_6597,5,0.4963942307692308,0.921875,331.1442183637059
app_6597,10,0.488245931283906,0.9144062688366486,316.0120560360005
app_7419,1,0.4826139088729017,0.9292565947242206,23.69577387926454
app_7419,5,0.47716346153846156,0.8996394230769231,36.262667879936046
app_7419,10,0.49547920433996384,0.8987341772151899,36.22513688470608
app_559,1,0.4922062350119904,0.9460431654676259,18.875919439146756
app_559,5,0.4699519230769231,0.9074519230769231,22.118906172995228
app_559,10,0.4755877034358047,0.891500904159132,23.09927007133747
app_484,1,0.43884892086330934,0.9034772182254197,9.204739357728775
app_484,5,0.4344951923076923,0.8870192307692307,13.689384709823393
app_484,10,0.40687160940325495,0.8553345388788427,16.17664194018393
app_6140,1,0.459832134292566,0.7925659472422062,100.84044925528916
app_6140,5,0.5114182692307693,0.7283653846153846,193.95088179098371
